url,label
https://youyun9.com/auth/register,GeeTest Validation
https://feisu191.com/auth/register,GeeTest Validation
https://zerocloud.works/auth/register,Normal
https://xtspeeder.com/auth/register,限制注册(邀请)
https://www.luckyant.xyz/auth/register,限制注册(邮箱)
https://surfduck.co/auth/register,限制注册(邮箱)
https://www.paofu.cloud/auth/register,限制注册(邮箱)
https://echo99.xyz/auth/register,限制注册(邮箱)
https://22044.xyz/auth/register,限制注册(邮箱)
https://mxwljsq.top/auth/register,限制注册(邮箱)
https://v2find.club/auth/register,限制注册(邮箱)
https://socloud.cc/auth/register,限制注册(邮箱)
